Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
Magnetic Tweezers,A technique that utilizes light waves to exert minute forces as well as transmit energy to isolate and manipulate nanoparticles.,,,FALSE,,,,CHMO,,"Magnetic Tweezers, Magnetic tweezers",CHMO:0002474,http://purl.obolibrary.org/obo/CHMO_0002474,,
Magnetic Twisting Cytometry,A flow cytometry technique that utilizes mass spectrometry to detect antibodies labeled with heavy metal ion tags that are bound to antigens of interest on single cells.,,,FALSE,,,,PubMed,,Magnetic twisting cytometry,PMID: 11509510,"https://pubmed.ncbi.nlm.nih.gov/11509510/#:~:text=Magnetic%20twisting%20cytometry%20(MTC)%20(,bead%20rotation%20with%20a%20magnetometer.",,
Magnetically Activated Cell Sorting,Selection and deposition of individual cells of a particular phenotype from a mixed population into a separate tube or tissue culture plate by the use of a fluorescence-activated cell sorter (FACS) and fluorescently-labeled antibodies specific for surface molecules on the cells to be sorted.,,,FALSE,,,,,,"Magnetically activated cell sorting, Magnetically Activated Cell Sorting;MACS",,https://en.wikipedia.org/wiki/Magnetic-activated_cell_sorting,,
Mammosphere Formation Assay,,,,FALSE,,,,PubMed,,Mammosphere formation assay,PMID: 25867607,https://pubmed.ncbi.nlm.nih.gov/25867607/,,
Mass Cytometry,A flow cytometry technique that utilizes mass spectrometry to detect antibodies labeled with heavy metal ion tags that are bound to antigens of interest on single cells.,,,FALSE,,,,,,"Time-of-Flight Cytometry, CyTOF, Cytometry by Time-of-Flight, Mass cytometry, ToF Cytometry, Cytometry by time-of-flight running, MASS CYTOMETRY",,https://en.wikipedia.org/wiki/Mass_cytometry,NCIt,
Mass Spectrometry,"An analytical technique wherein ions are separated according to their ratio of charge to mass. From the mass spectrum produced, the atomic weight of the particle can be deduced.",,,FALSE,,,,,,"Mass Spectrum, MASS SPECTROMETRY, MassSpec, Photometry/Spectrum Analysis, Mass, MS1, MS, Mass Spec, (SILAC)-based quantitative mass spectrometry, Mass Spectrometry",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C17156,C17156,
Mathematical Modeling,"The use of statistical analysis, computer analysis, or model organisms to predict outcomes of research. (doegenomes.org)",,,FALSE,,,,,,"scaling relationship, Expression based network analysis, Big-data analysis, Biophysical analysis, Math modeling, Bigdata anlysis, Multiscale modeling, Theoritical modeling, mechanical modeling of cell invasion",C16870,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C16870,,
MeDIP,,,,FALSE,,,,OBI,,"Methylated DNA immunoprecipitation, Medip",OBI:0000693,http://purl.obolibrary.org/obo/OBI_0000693,,Added by Rancho 2/23/2022
MeRIP-Seq,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,,,EFO,,"m6A-Methylated RNA Immunoprecipitation-Sequencing, Methylated RNA Immunoprecipitation-Sequencing, N6-Methyladenine RNA Immunoprecipitation-Sequencing, Merip-seq, m6A-seq, m6A MeRIP-Seq",EFO:0008803,http://www.ebi.ac.uk/efo/EFO_0008803,NCIt,
Methyl Binding Domain Sequencing,,,,FALSE,,,,EFO,,"MBD-Cap Seq, MBD-seq, Methyl binding domain sequencing",EFO:0003750,http://www.ebi.ac.uk/efo/EFO_0003750,,
Methylation-Specific PCR,"Polymerase chain reaction that uses two sets of primers, in two sequential runs of amplification, with the second set intended to amplify a target within the first run product.",,,FALSE,,,,PMID,,Methylation-specific pcr,PMID:21913069,https://pubmed.ncbi.nlm.nih.gov/21913069/,,Added by Rancho on 2/23/2022
Micro-computed Tomography,An imaging technique for examining structures within the body by scanning them with X rays and using a computer to construct a series of cross-sectional scans along a single axis.,,,FALSE,,,,MMO,,Micro-computed tomography,MMO:0000570,http://purl.obolibrary.org/obo/MMO_0000570,,
MicroRNA Expression Array,"A molecular biology device that utilizes a set of defined cDNA clones attached in a specific grid arrangement to a solid support for nucleic acid hybridization assays in gene mapping studies or in determining gene sequences, sequence variations, or gene expression patterns.",,,FALSE,,,,OBI,,"Microrna expression array, mirnaArray",OBI:0001335,An assay that analyses the microRNA component of the transcriptome using a microRNA array.,,
MicroRNA Sequencing,A next-generation or massively parallel high-throughput DNA sequencing-based procedure that can identify and quantify the microRNA sequences present in a biological sample.,,,FALSE,,,,,,"microRNA Sequencing, miRNA-Seq, miRNA-Seq (microRNA sequencing), miRNA-seq, mirnaSeq, MicroRNA-Seq, miRNA Sequencing",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C16853,C156057,
Microcontact Printing,,,,FALSE,,,,CHMO,,Microcontact printing,CHMO:0001440,http://purl.obolibrary.org/obo/CHMO_0001440,,added by Brynn 04/11/2022
Microfluidics,,,,FALSE,,,,,,"In vitro microfluidics, In vitro Microfluidics",,,,
Micropipette Adhesion Assay,,,,FALSE,,,,PubMed,,"Micropipette adhesion assay, Micropipette Adhesion Frequency Assay",PMID:22083316,https://pubmed.ncbi.nlm.nih.gov/22083316/,,Rancho added 1/7/2022
Micropipette Aspiration,,,,FALSE,,,,,,"Micropipette aspiration, micropipette aspiration",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4476029/,,
Microscopy,The use of various technologies to resolve the structure or features of objects too small or fine to naturally be seen by eye.,,,FALSE,,,,,,"Advanced Microscopy, Advanced microscopy; mechanical probing, MICROSCOPY, GM, Microscopy, Conventional Microscopy",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C16853,C16853,
Migration Assay,An in vitro assay in which cultured cells are monitored and analyzed for their ability to move into an acellular area of a culture material.,,,FALSE,,,,,,"Cell Migration Assay, Quantitative Analysis of Cell Migration, pore migration assays, cell migration assay, Migration Assays, pore migration assay",,https://ncithesaurus.nci.nih.gov/ncitbrowser/pages/message.jsf,C19425,
Mint-ChIP,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,,,EFO,,Mint-chip,EFO:0008813,http://www.ebi.ac.uk/efo/EFO_0008813,,
Modeling,"The use of statistical analysis, computer analysis, or model organisms to predict outcomes of research. (doegenomes.org)",,,FALSE,,,,,,,,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C16063,C16063,Added by Brynn 09/13/2022
Molecular Simulations,,,,FALSE,,,,,,Molecular Dynamics simulations,C18097,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C18097,,
Monolayer Stress Microscopy,The use of various technologies to resolve the structure or features of objects too small or fine to naturally be seen by eye.,,,FALSE,,,,,,"Monolayer stress microscopy, monolayer stress microscopy",,https://pubmed.ncbi.nlm.nih.gov/23468843/,,
Multi-Angle Light Scattering,,,,FALSE,,,,CHMO,,Multi-angle light scattering,CHMO:0000168,http://purl.obolibrary.org/obo/CHMO_0000168,,
Multi-Isotope Mass Spectrometry,"An analytical technique wherein ions are separated according to their ratio of charge to mass. From the mass spectrum produced, the atomic weight of the particle can be deduced.",,,FALSE,,,,PubMed,,Multi-isotope mass spectrometry,PMID:22246326,https://pubmed.ncbi.nlm.nih.gov/22246326/,,
Multiparametric Magnetic Resonance Imaging,"The combination of multiple magnetic resonance techniques, including diffusion weighted imaging, dynamic contrast-enhanced imaging, and spectroscopy, to achieve an image that will allow for better identification of tumor size and location, as well as possibly identifying cancer spread and aggressiveness.",,,FALSE,,,,,,"Multiparametric MRI, mpMRI, Multi-parametric MRI, MP-MRI",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C116458,C116458,
Multiphoton Microscopy,"An imaging technique that uses multiple photons to absorb infrared light, thereby minimizing phototoxicty and photobleaching, making it an ideal method for imaging living specimens, especially those involving deep tissue.",,,FALSE,,,,,,"Multi-Photon Microscopy, Multiphoton Microscopy, Multiphoton microscopy",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C94604,C116504,
Multiplexed Error-Robust Fluorescence In Situ Hybridization,"Use of a DNA or RNA probe to detect the presence of complementary sequences in chromosomes, cells, or tissues. (NCI)",,,FALSE,,,,EFO,,"Multiplexed error-robust fluorescence in situ hybridization, MERFISH",EFO:0008992,http://www.ebi.ac.uk/efo/EFO_0008992,,
Multiplexed Immunofluorescence,A method that enables simultaneous detection of multiple biomarkers on a single tissue section using immunofluorescence techniques.,,,FALSE,,,,,,"Multiplexed Immunofluorescence, Multiplex Immunofluorescence, MxIF",,https://ncithesaurus.nci.nih.gov/ncitbrowser/pages/concept_details.jsf?dictionary=NCI_Thesaurus&version=22.08e&code=C181928&ns=ncit&type=properties&key=621675532&b=1&n=0&vse=null,C181928,Added by Brynn 09/23/2022
Multiplexed Immunohistochemistry,A method that enables simultaneous detection of multiple biomarkers on a single tissue section using immunohistochemistry techniques.,,,FALSE,,,,,,"mIHC, Multiplex Immunoassay, Multiplex Immunohistochemistry",,ttps://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C181927,C181927,Added by Brynn 09/28/2022
Multiplexed Ion Beam Imaging,A method for multiplexed immunohistochemistry that uses secondary ion mass spectrometry to image antibodies tagged with isotopically pure elemental metal reporters. Multiplexed ion beam imaging (MIBI) is capable of analyzing up to 100 targets simultaneously over a five-log dynamic range. This technique enables comprehensive phenotypic profiling and spatial analysis of the tissue microenvironment.,,,FALSE,,,,,,"Multiplexed ion beam imaging, MIBI",,https://www.nature.com/articles/s41374-020-0417-4,NCIt,
Murine Model,,,,FALSE,,,,,,"Mouse Modeline, Murine Models, Mouse Modeling, Mouse Model",C94604,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C94604,,
Nano-hmC-Seal,,,,FALSE,,,,EFO,,Nano-hmc-seal,EFO:0010040,http://www.ebi.ac.uk/efo/EFO_0010040,,
NanoString Digital Spatial Profiling,,,,FALSE,,,,EFO,,"NanoString GeoMx DSP RNA assays, Nanostring digital spatial profiling",EFO:0030029,http://www.ebi.ac.uk/efo/EFO_0030029,,
Nanopatterning,,,,FALSE,,,,,,Nano and Micro Patterning,,,,
Nanopore Sequencing,"A proprietary next-generation DNA sequencing technology from Oxford Nanopore Technologies that can directly identify and sequence a DNA molecule as it passes through a nanopore, driven by electrophoresis.",,,FALSE,,,,,,"Oxford Nanopore Sequencing Technology, Oxford Nanopore Sequencing",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C146818,C146818,
Nanowire,"A nanometer-scale wire consisting of metal atoms, silicon or other materials that conduct electricity. Nanowires are one-dimensional, and exhibit unique electrical and optical properties. They are built atom by atom on a solid surface, often as part of a microfluidic device. In addition, they can be coated with molecules such as antibodies that will bind to proteins for both basic science and clinical applications.",,,FALSE,,,,,,,,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C62376,C62376,
Nested PCR,"Polymerase chain reaction that uses two sets of primers, in two sequential runs of amplification, with the second set intended to amplify a target within the first run product.",,,FALSE,,,,,,"Nested Polymerase Chain reaction, Nested Polymerase Chain Reaction, NESTED POLYMERASE CHAIN REACTION, Nested PCR",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C127880,C127880,
Next Generation Sequencing,Technologies that facilitate the rapid determination of the nucleotide sequence of large numbers of strands or segments of DNA or RNA.,,,FALSE,,,,,,"Massively Parallel Sequencing, NGS, NEXT GENERATION SEQUENCING, Massively Parallel DNA Sequencing, Next-Generation Sequencing, Next Generational Sequencing",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C101293,C101293,
Nm-seq,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,,,,,,,,,
Not Applicable,Determination of a value is not relevant in the current context. (NCI),,,FALSE,,,,,,"N/A, {NA}, No unit of measure required, Does Not Apply, not applicable, NOT APPLICABLE, Not applicable, {Not applicable}, na, No Apparent Adverse Event, NA",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C48660,C48660,
Nuclear Magnetic Resonance,A physical phenomenon involving the interaction of atomic nuclei placed in an external magnetic field with an applied electromagnetic field oscillating at a particular frequency. Magnetic conditions within the material are measured by monitoring the radiation absorbed and emitted by the atomic nuclei. It is the underlying principle of Magnetic Resonance Imaging (MRI).,,,FALSE,,,,,,"Magnetic Resonance, NMR",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C16921,C16921,
Optical Coherence Tomography,"Optical Coherence Tomography (OCT) combines the principles of ultrasound with the imaging performance of a microscope. OCT uses infrared light waves that reflect off the internal microstructure within the biological tissues. The frequencies and bandwidths of infrared light are orders of magnitude higher than medical ultrasound signals, resulting in greatly increased image resolution, 8-25 times greater than any existing modality. In addition to providing high-level resolutions for the evaluation of microanatomic structures OCT is also able to provide information regarding tissue composition. (NCI)",,,FALSE,,,,,,"Optical coherence tomography, OCT, OPTICAL COHERENCE TOMOGRAPHY, optical coherence tomography",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C20828,C20828,
Optical Emission Spectroscopy,"The technique of measuring the emission and absorption of different wavelengths (spectra) of visible and non-visible light. This can be done via a spectroscope, which consists of a slit, prism, collimator lens, object lens, and a grating.",,,FALSE,,,,,,Optical emission spectroscopy,,https://nyaspubs.onlinelibrary.wiley.com/doi/abs/10.1111/j.1749-6632.1966.tb49756.x?sid=nlm%3Apubmed,,
Optical Mapping,"A technique used for constructing the ordered and high-resolution genome or chromosome sized restriction enzyme map of an organism from a single, stained DNA molecule, digested by the restriction enzyme and imaged by an optical microscope.",,,FALSE,,,,,,"DNA Optical Mapping, OPTICAL MAPPING, Optical Map, DNA optical mapping",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C116162,C116162,
Optical Stretcher,A technique that utilizes light waves to exert minute forces as well as transmit energy to isolate and manipulate nanoparticles.,,,FALSE,,,,PubMed,,Optical stretcher,PMID: 30404265,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6189960/,,
Optical Tweezers,A technique that utilizes light waves to exert minute forces as well as transmit energy to isolate and manipulate nanoparticles.,,,FALSE,,,,,,Optical tweezers,,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C62320,C62320,
Optogenetic Assay,,,,FALSE,,,,,,"Optogenetic assay, Optogenetic methods",,https://en.wikipedia.org/wiki/Optogenetics,,
Organoid,A three dimensional mass comprised of a cultured cell or tissue sample that resembles an in vivo tissue or organ. Organoids are grown in vitro from a combination of cells or tissue fragments cultured in medium containing a variety of biochemical factors.,,,FALSE,,,,,,3D Organoid,,,C172259,
PCR,"Polymerase chain reaction that uses two sets of primers, in two sequential runs of amplification, with the second set intended to amplify a target within the first run product.",,,FALSE,,,,,,"polymeraseChainReaction, Polymerase Chain Reaction",C17003,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C17003,,
PET-CT,,,,FALSE,,,,,,Positron Emission Tomography and Computed Tomography Scan,C103512,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C103512,,Added by Brynn 05-09-2022
Paraquat Survival Assay,,,,FALSE,,,,,,Paraquat survival assay,,,,
Partial Wave Spectroscopy,"The technique of measuring the emission and absorption of different wavelengths (spectra) of visible and non-visible light. This can be done via a spectroscope, which consists of a slit, prism, collimator lens, object lens, and a grating.",,,FALSE,,,,,,"Partial wave spectroscopy, Partial Wave Spectroscopy",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2701738/,,
Patient Derived Xenograft,A mouse model for human cancer studies in which a human-derived tumor sample is transplanted into an immunodeficient mouse.,,,FALSE,,,,,,"Patient-Derived Xenograft Model, Patient-Derived Xenograft, PDX, PDTX",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C122936,C122936,
Pending Annotation,,,,FALSE,,,,Sag,,"Pending annotation, LA, Limited Access",,,,
Permeability Assay,,,,FALSE,,,,BAO,,"Permeability Assay;FITC-dextran permeability assay;PAMPA;epithelial permeability assay, Permeability assay",BAO:0010083,http://www.bioassayontology.org/bao#BAO_0010083,,
Phagocytosis Assay,,,,FALSE,,,,SNOWMED,,"phagocytosis, Phagocytosis, Phagocytosis assay",45101000,http://snomed.info/id/45101000,,
Photoacoustic Imaging,An imaging technique during which non-ionizing pulses are delivered into tissue and the resulting ultrasonic waves are detected and converted into images.,,,FALSE,,,,,,PAI,,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C116749,C116749,
Photolithography,,,,FALSE,,,,CHMO,,,CHMO:0001410,http://purl.obolibrary.org/obo/CHMO_0001410,,Rancho added 1/7/22
Plasmid Construction,,,,FALSE,,,,ERO,,Plasmid construction,ERO:0001308,http://purl.obolibrary.org/obo/ERO_0001308,,
PlateSeq,,,,FALSE,,,,EFO,,"PlateSeq, Plateseq",EFO:0008863,http://www.ebi.ac.uk/efo/EFO_0008863,,
Point Accumulation for Imaging in Nanoscale Topography,,,,FALSE,,,,FBbi,,"Point accumulation for imaging in nanoscale topography, PAINT",FBbi:00000339,http://purl.obolibrary.org/obo/FBbi_00000339,,Added by Rancho 2/23/2022
Positron Emission Tomography,"An imaging technique for measuring the gamma radiation produced by collisions of electrons and positrons (anti-electrons) within living tissue. In positron emission tomography (PET), a subject is given a dose of a positron-emitting radionuclide attached to a metabolically active substance. A scanner reveals the tissue location of the metabolically-active substance administered.",,,FALSE,,,,,,"positron emission tomography scan, Positron-Emission Tomography, Pet Scan, PET, PET SCAN, Medical Imaging, Positron Emission Tomography, Positron emission tomography, PET scan, Positron Emission Tomography Scan, proton magnetic resonance spectroscopic imaging, Positron Emission Tomography, PET Scan, PT",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C17007,C17007,
Precision Run-On Sequencing,,,,FALSE,,,,EFO,,"PRO-Seq, Precision run-on sequencing",EFO:0008869,http://www.ebi.ac.uk/efo/EFO_0008869,,
Proteomics Assay,,,,FALSE,,,,,,"phosphoproteomics, Protein Expression and Purification, Proteomic and transcriptomic profile, Proteomics assay",,https://www.nature.com/articles/sdata201791,,
Proximity Ligation Assay,"A technique that leverages immunoassay and DNA amplification technology to detect protein-protein interactions with high specificity and sensitivity. A sample is prepared and then exposed to primary antibodies raised in different species recognizing the target epitopes on the proteins of interest. Then, secondary antibodies that are tagged with short oligonucleotides and that target each primary antibody are added. Next, a mixture comprised of a ligase, PCR components and a connector oligonucleotide, which hybridizes to both oligonucleotide tags and can prime rolling DNA circle synthesis, are added and the sample is subjected to real-time PCR to amplify the DNA circles. Rolling circle synthesis and amplification is only possible if the protein epitopes are in close proximity (i.e. in a protein complex). Finally, a labeled complementary nucleotide probe is added to detect and/or visualize the amplified DNA.",,,FALSE,,,,,,"PLA, Proximity ligation assay",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C156754,C156754,
Pull-Down Assay,,,,FALSE,,,,PubMed,,Pull-down assay,PMID: 28667618,https://pubmed.ncbi.nlm.nih.gov/28667618/,,
QFISH,,,,FALSE,,,,PMID,,"Quantitative Fluorescence In Situ Hybridization, Qfish",PMID:18228343,https://pubmed.ncbi.nlm.nih.gov/18228343/,,added by Rancho on 2/23/2022
Quantitative Multiplex Immunofluorescence,A method that enables simultaneous detection of multiple biomarkers on a single tissue section using immunofluorescence techniques.,,,FALSE,,,,,,"qmIF, Quantitative multiplex immunofluorescence",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7170662/,,
Quantitative Point Accumulation for Imaging in Nanoscale Topography,,,,FALSE,,,,PMID,,"qPAINT, Quantitative point accumulation for imaging in nanoscale topography",PMID:27018580,https://pubmed.ncbi.nlm.nih.gov/27018580/,,Added by Rancho on 2/23/ 2022
Questionnaire,"A set of questions or items shown to a respondent in order to get answers for research purposes. [PRO Draft Guidance] See also instrument, survey.",,,FALSE,,,,,,"questionnaire, Questionnaires",,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C17048,C17048,
RAS Protein Family Activation Assay,"An in vitro assay that can indirectly detect the activation of small GTPases in the RAS family through the staining of phosphorylated forms of MEK (MAP2K) family proteins (pMEK). A farnesylated RAS family protein is anchored to an in vitro model of the plasma membrane and, under different conditions, is co-incubated with both a RAF family protein, which binds to and is activated by active RAS proteins, and a MEK family protein, which is phosphorylated by active RAF proteins. pMEK is detected using a donor bead coated with anti-MEK antibodies that is capable of oxidizing an acceptor molecule attached to an anti-pMEK antibody. When the donor and acceptor are in close proximity, the acceptor molecule is oxidized and can be visualized using electron microscopy.",,,FALSE,,,,,,"Rho Activation Assay, RAS/RAF Activation Assay, G-LISA Activation Assay",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C139305,C139305,
RIP,,,,FALSE,,,,EFO,,"Rip, RNA Immunoprecipitation",EFO:0005033,http://www.ebi.ac.uk/efo/EFO_0005033,,Rancho added 03/01/2022
RIP-Seq,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,,,EFO,,Rip-seq,EFO:0005310,http://www.ebi.ac.uk/efo/EFO_0005310,,
RNA Sequencing,A procedure that can determine the RNA sequences for all or part of the poly-A tail-containing messenger RNA transcripts in an individual.,,,FALSE,,,,,,"WTSS, WXS, rnaSeq, Whole Transcriptome Sequencing, RNA-seq  (transcriptome sequencing), Transcriptome Sequencing, RNA-seq, WHOLE TRANSCRIPTOME SEQUENCING, Whole Transcriptome Shotgun Sequencing, RNAseq, Whole-Transcriptome Sequencing, Population RNA-seq, RNA-Seq, Total RNA Sequencing, Total RNA-Seq",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C124261,C124261,
RNAi Screen,,,,FALSE,,,,FGcv,,Rnai screen,FBcv:0003077,http://purl.obolibrary.org/obo/FBcv_0003077,,Brynn added 05/26/2022
RT-PCR,"Polymerase chain reaction that uses two sets of primers, in two sequential runs of amplification, with the second set intended to amplify a target within the first run product.",,,FALSE,,,,,,"Reverse Transcriptase-Polymerase Chain Reaction, Reverse Transcription Polymerase Chain Reaction, REVERSE TRANSCRIPTASE PCR",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C18136,C18136,
RT-qPCR,,,,FALSE,,,,MMO,,"Quantitative Reverse Transcription Polymerase Chain Reaction, Rt-qpcr",MMO:0000462,http://purl.obolibrary.org/obo/MMO_0000462,,
Raman Spectroscopy,Emission of electromagnetic energy with a shorter frequency (longer wavelength) than that of the incident monochromatic light.  Arises from the low probability absorption of quanta with a higher energy than that required for a transition: the difference in energy is emitted as a lower frequency (energy) photon.  Allows analysis of vibrational and rotational energy levels using visible incident light.,,,FALSE,,,,,,"Raman spectroscopy, Spectroscopy, Raman, Raman Spectroscopy, Spectroscopy, IR/UV/Raman",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C17157,C17157,
Reduced Representation Bisulfite Sequencing,"A DNA sequencing technique that can differentiate cytosine from 5-methylcytosine in a DNA sample. First, a denatured DNA sample is treated with bisulfite which converts non-methylated cytosine to uracil. Next, the sample is amplified using a PCR method that does not discriminate between non-methylated and methylated sequences. The amplified DNA is subjected to nucleotide sequencing. The resulting sequence is compared to an identical control sample of DNA that was not treated with bisulfite. Unmethylated cytosines will be displayed as cytosines in the control sample and as thymines in the bisulfite-treated sample.",,,FALSE,,,,,,Reduced Representation Bisulfite Sequencing;RRBS,C167284,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&code=C167284&ns=ncit,,
Reverse Phase Protein Array,An antibody-based functional proteomic microarray that can characterize basal protein expression and levels of protein modifications in a series of samples of body fluids or those derived from tissue or cellular lysates.,,,FALSE,,,,OBI,,"RPPA, RPMA, Reverse Phase Protein Microarray, Reverse phase protein array, reverse phase protein array profiling assay",OBI:0002957,http://purl.obolibrary.org/obo/OBI_0002957,NCIt,
Reverse-Phase High-Performance liquid Chromatography,,,,FALSE,,,,CHMO,,Reverse-phase high-performance liquid chromatography,CHMO:0001259,http://purl.obolibrary.org/obo/CHMO_0001259,,
Rheometry,,,,FALSE,,,,CHMO,,"Shear rheology, Rheology, Nuclear Rheology, Biopolymer-Rheology",CHMO:0000915,http://purl.obolibrary.org/obo/CHMO_0000915,,Rheometry is the technology used to measure the rheology
Ribo-Seq,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,,,EFO,,"Ribo-Seq, Ribo-seq",EFO:0008891,http://www.ebi.ac.uk/efo/EFO_0008891,,
